43.9516,0.983337,-140.6,-6.02504,627
43.4275,1.47486,-140.9,-6.53741,628
42.9036,1.96618,-141.2,-7.04957,629
42.38,2.45726,-141.499,-7.56148,630
41.8568,2.94801,-141.799,-8.07305,631
41.3339,3.43839,-142.098,-8.58423,632
40.8115,3.92833,-142.397,-9.09495,633
40.2897,4.41777,-142.695,-9.60515,634
39.7684,4.90664,-142.994,-10.1147,635
39.2478,5.39488,-143.292,-10.6237,636
38.728,5.88243,-143.589,-11.1319,637
38.209,6.36922,-143.886,-11.6394,638
37.6908,6.8552,-144.182,-12.146,639
37.1736,7.34029,-144.478,-12.6516,640
36.6573,7.82445,-144.774,-13.1563,641
36.1422,8.30758,-145.069,-13.6599,642
35.6282,8.78965,-145.363,-14.1625,643
35.1154,9.27059,-145.656,-14.6638,644
34.6039,9.75034,-145.949,-15.1639,645
34.0937,10.2288,-146.241,-15.6627,646
33.585,10.706,-146.532,-16.1601,647
33.0777,11.1818,-146.822,-16.656,648
32.5719,11.6561,-147.112,-17.1505,649
32.0678,12.1289,-147.4,-17.6433,650
31.5653,12.6002,-147.688,-18.1346,651
31.0646,13.0698,-147.974,-18.6241,652
30.5657,13.5377,-148.26,-19.1119,653
30.0687,14.0038,-148.544,-19.5978,654
29.5736,14.4682,-148.827,-20.0818,655
29.0805,14.9306,-149.109,-20.5639,656
28.5895,15.3911,-149.39,-21.0439,657
28.1007,15.8495,-149.67,-21.5218,658
27.6141,16.3059,-149.949,-21.9975,659
27.1298,16.7602,-150.226,-22.4711,660
26.6478,17.2122,-150.501,-22.9423,661
26.1682,17.662,-150.776,-23.4111,662
25.6911,18.1095,-151.049,-23.8776,663
25.2165,18.5545,-151.32,-24.3415,664
24.7446,18.9972,-151.59,-24.8029,665
24.2754,19.4372,-151.859,-25.2617,666
23.8089,19.8748,-152.126,-25.7177,667
23.3452,20.3096,-152.391,-26.171,668
22.8844,20.7418,-152.655,-26.6215,669
22.4268,21.171,-152.917,-27.069,670
21.9718,21.5977,-153.177,-27.5138,671
21.5201,22.0214,-153.436,-27.9554,672
21.0715,22.4421,-153.692,-28.394,673
20.6261,22.8598,-153.947,-28.8294,674
20.1841,23.2744,-154.2,-29.2616,675
19.7454,23.6859,-154.451,-29.6905,676
